PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
04aHd,7k/6pp/5p2/3p1Q1P/4r3/8/1pqN4/1R5K b - - 0 45,c2d2 f5c8 e4e8 c8e8,988,91,82,96,backRankMate endgame mate mateIn2 short,https://lichess.org/hCneSJTk/black#90,
04aK0,rBb1qrk1/pp2bppp/4p3/8/2B5/1QP5/PP3PPP/3RK1NR b K - 0 11,a8b8 c4b5 e8d8 d1d8,1390,75,92,5053,advantage master middlegame short trappedPiece,https://lichess.org/tPwwtaKz/black#22,Caro-Kann_Defense Caro-Kann_Defense_Accelerated_Panov_Attack
04aKT,8/1k6/pp6/1PPp4/3P4/4K3/8/8 w - - 0 44,c5c6 b7c7 e3d2 a6b5,1147,84,73,170,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/eBliuLZl#87,
04aQg,r5k1/3N1pp1/4p3/2P4p/8/4Q3/5Pq1/3RK3 w - - 2 38,d7e5 a8a2 d1d8 g8h7 d8d2 a2a1 e1e2 g2f1,2439,79,84,46,crushing endgame veryLong,https://lichess.org/MDy2x9hm#75,
04aTA,r1b3k1/pp3pp1/8/2ppr1PQ/4pq2/2P5/PP2BP2/R3K1R1 b Q - 0 21,c8f5 g1h1 f7f6 h5h8 g8f7 h8a8,2059,74,86,126,advantage long middlegame quietMove skewer,https://lichess.org/kTFfnxGi/black#42,
04aTi,5rk1/1p3ppp/5q2/4b3/Q4P2/6P1/PP3rBP/R1B4K w - - 0 24,f4e5 f2f1 g2f1 f6f1,1044,101,73,38,mate mateIn2 middlegame sacrifice short,https://lichess.org/Y9aE56bH#47,
04aUC,1r1r3k/1R1b2p1/4pn1p/p6q/3p1P2/P2B2Q1/1P4PP/4BR1K w - - 1 27,e1a5 h5a5 b7b8 d8b8,2004,80,91,3311,crushing hangingPiece middlegame short,https://lichess.org/AvvGBwcc#53,
04aUv,r3r1k1/ppp2ppp/2n3q1/8/2BP1n2/2N2N1P/PP1Q1P2/R4RK1 w - - 1 15,g1h2 g6g2,760,78,95,147,mate mateIn1 middlegame oneMove,https://lichess.org/aGkf05fl#29,French_Defense French_Defense_Exchange_Variation
04aVP,r2b3k/1p3p1p/5p1B/p2qn3/3pR1Q1/1N4P1/PPP2P1P/5RK1 b - - 0 26,e5g4 e4e8,405,103,96,241,master mate mateIn1 middlegame oneMove,https://lichess.org/bl25B7TK/black#52,
04aWV,5rk1/5ppp/R7/3N4/1P1bP3/3P2KP/1r4P1/3R4 w - - 3 28,a6d6 d4e5 g3f3 e5d6,1308,78,94,14845,crushing endgame fork short,https://lichess.org/zlHdb50j#55,
04aZd,3rr1k1/pp2np1p/1q4p1/2n5/6P1/1P2Q2P/P3NPB1/R2R2K1 b - - 4 22,b6c7 d1d8 e8d8 a1c1 b7b6 b3b4,1605,75,91,1185,crushing long middlegame,https://lichess.org/cWnbAENZ/black#44,
04acU,1nr5/6k1/1R3p2/p2p4/2bP4/2P5/2B2KPP/8 b - - 3 31,b8d7 b6b7 c8b8 b7d7,1646,212,100,10,endgame equality pin short,https://lichess.org/uhSGnkyN/black#62,
04ahm,1r6/3b2r1/3p1p2/p2P1k1p/5p1P/P4RP1/BP1R1K2/8 b - - 2 34,g7g4 a2b1 f5e5 g3f4 g4f4 d2e2,1917,79,92,80,advantage endgame long,https://lichess.org/5KEwfIlc/black#68,
04ahy,3r3k/6pp/4Qp2/1Pq5/P7/1P1r1n2/5PPP/R1R3K1 w - - 3 34,g1h1 c5c1 a1c1 d3d1,1536,75,96,30646,crushing middlegame sacrifice short,https://lichess.org/7USOuzpx#67,
04aiA,2r5/5p1p/p2q1kr1/3p4/Q3P3/5N2/P4PPP/3R2K1 b - - 0 30,d6f4 e4e5 f6g7 a4f4,1925,76,92,2621,crushing discoveredAttack endgame short,https://lichess.org/zAQWTw5A/black#60,
04ajJ,r2qkb1r/1ppb1ppp/p2p4/3Nn3/2B1P3/2Q5/PPP2PPP/R1B1K2R w KQkq - 6 11,d5c7 d8c7 c4f7 e8d8 c1g5 d8c8,1994,76,71,75,advantage long opening,https://lichess.org/zQJubHWe#21,Philidor_Defense Philidor_Defense_Exchange_Variation
04ao7,r2r4/2kb2pp/2pRp3/2N1p3/1p6/8/5PPP/3R2K1 w - - 0 24,d6d7 d8d7 d1d7 c7b6,966,79,68,80,crushing endgame short,https://lichess.org/reW4PGwg#47,
04awQ,8/8/3k1pp1/1p1pn3/3N3p/1r3P1P/3K2P1/2R5 b - - 1 60,b3a3 d4b5 d6d7 b5a3,1089,76,97,459,advantage endgame fork short,https://lichess.org/CYDjLJZ3/black#120,
04b26,2k3r1/1pp5/8/7R/2P5/4Q3/Pbq2PP1/R4K2 b - - 0 33,b2a1 e3e6 c8b8 e6g8,1043,75,77,171,advantage endgame fork short,https://lichess.org/AHB8i8qT/black#66,
04b3d,2r5/7R/1k1p4/2pB4/Pp2P3/1P2P1r1/6P1/6K1 b - - 2 48,c8c7 a4a5 b6a5 h7c7,1432,77,81,395,crushing deflection endgame short,https://lichess.org/H0tfXv3t/black#96,
04b4p,rq4k1/5pp1/p3pb2/1p2P3/5B2/P4Q2/1P3PPP/3R2K1 b - - 0 23,f6e5 f4e5 b8e5 f3a8,1274,75,81,255,crushing endgame short,https://lichess.org/Ow998g4Q/black#46,
04b9A,5bk1/6p1/P6p/2p4q/4pp2/NP4PP/1BPQnP1K/8 w - - 0 35,a6a7 f4g3 f2g3 h5f3 d2e1 f8d6 a7a8q g8h7 a8e4 f3e4,2329,89,87,530,crushing endgame master masterVsMaster veryLong,https://lichess.org/02p1Lqqw#69,
04b9O,8/8/6p1/1p1K4/5k2/8/1PP5/8 w - - 1 42,b2b3 b5b4 d5d4 g6g5,2327,81,87,172,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/L0rAT3zM#83,
04bA8,8/p5pp/P5p1/8/2pnk3/6P1/5P1P/1R3K2 w - - 2 35,b1b4 c4c3 f1e1 e4d3 b4b8 c3c2,2352,86,90,1629,advancedPawn crushing endgame long,https://lichess.org/XTVsooCx#69,
04bAA,2rqkb1r/p2np3/3p2p1/3Q2Nn/1PP1P3/5P2/P6P/RN2K2R b KQk - 2 16,h5f4 d5f7,656,113,94,319,mate mateIn1 middlegame oneMove,https://lichess.org/iBjuNflc/black#32,Rat_Defense Rat_Defense_Spike_Attack
04bBi,7b/p3Np2/3p1Ppk/2p1p3/2P1Pn2/5R2/Pr5K/R6N w - - 1 30,h2g3 b2g2 g3h4 h8f6,1262,77,94,1584,mate mateIn2 middlegame short,https://lichess.org/rIgZ8Pud#59,
04bCT,5R2/2k5/2p2P2/8/2P1K3/3P4/8/r7 w - - 3 51,f8e8 a1e1 e4f5 e1e8 f6f7 e8d8,2340,104,85,46,crushing endgame long rookEndgame skewer,https://lichess.org/1tWgYUCW#101,
04bHj,r2q1rk1/ppp1bppp/4p3/n2pPb2/2nP1B2/P1N4P/BPPNQPP1/R3K2R b KQ - 1 13,f5c2 d2c4 d5c4 e2c2,1497,74,95,30639,advantage discoveredAttack middlegame short,https://lichess.org/JwSJwoqc/black#26,Alekhine_Defense Alekhine_Defense_Balogh_Variation
04bIW,r1b2rk1/pp1n1ppp/4p3/2P1n3/QP1N1B1q/3B4/P4PP1/RN3RK1 w - - 5 16,f4g3 h4d4 d3h7 g8h7,1458,77,89,2283,advantage fork hangingPiece opening short,https://lichess.org/NFVEjeGt#31,French_Defense French_Defense_Knight_Variation
04bMQ,3R4/8/p5r1/2P3p1/P7/1K2pk1P/8/8 w - - 0 39,d8d6 e3e2 d6g6 e2e1q,1755,77,92,1789,advancedPawn crushing endgame promotion rookEndgame short,https://lichess.org/k3JFE0ab#77,
04bQJ,5rk1/p2R1pbp/2q1p1p1/2p3n1/8/2P3P1/PP2QP1P/3RN1K1 w - - 20 33,d7a7 g5h3 g1f1 c6h1,1184,85,100,71,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Wk76BVTb#65,
04bSF,8/8/4kp2/2pPp1p1/1p4P1/1P1PK3/r1P1RP2/8 b - - 0 40,e6d5 c2c4 b4c3 e2a2,1069,85,85,775,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/Ecn7TQaC/black#80,
04bXA,1k2r2r/1pp3pp/p1n5/3Qp3/8/2q2PB1/P1P2P1P/1R3RK1 b - - 3 20,c3c2 f1c1 c2g6 d5c6 g6c6 c1c6,2346,81,81,150,advantage long middlegame pin,https://lichess.org/kY5pwVa7/black#40,
04bXw,r1b2rk1/pp3pp1/2p1p2p/4P2Q/5B2/2Pq4/PP3PPP/R3R1K1 w - - 0 16,f4h6 d3h7 e1e3 h7h6,2564,90,92,1826,advantage master middlegame short,https://lichess.org/MOL4InuO#31,Alekhine_Defense Alekhine_Defense_Other_variations
04bcS,8/p1p5/2p1kr1p/8/4P2R/1P1PKp2/P1P5/8 w - - 2 36,h4f4 f6f4 e3f4 f3f2,1153,77,83,109,advancedPawn crushing endgame rookEndgame short,https://lichess.org/sVnFvech#71,
04bch,3RNbk1/4Np1p/6p1/4p1P1/2n1P3/8/1P3r2/2K5 b - - 9 38,f8e7 e8f6 g8g7 d8g8,820,80,93,581,doubleCheck endgame hookMate mate mateIn2 short,https://lichess.org/DkrAf8ck/black#76,
04bdj,r4rk1/1p3ppp/p2p4/4n3/4b3/P3BN2/1PP2PPP/R3K2R w KQ - 0 16,e1c1 e5f3 g2f3 e4f3,1539,74,92,2632,crushing middlegame short,https://lichess.org/wkXmpizS#31,Scotch_Game Scotch_Game_Other_variations
04beQ,rnbqk2r/ppp2ppp/3b4/3np3/2B5/3P1N1P/PPP2PP1/RNBQK2R b KQkq - 0 6,b8c6 c4d5 d6b4 c2c3 d8d5 c3b4,1288,79,92,4342,advantage hangingPiece long opening,https://lichess.org/qFVhXuQT/black#12,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
04bfk,r4k2/1p4p1/p4p2/1PP1p1n1/P1PpP3/B7/5R1P/1K6 b - - 3 29,g5e4 c5c6 f8f7 c6b7 a8b8 b5a6,1225,86,57,57,advancedPawn advantage capturingDefender discoveredAttack endgame long,https://lichess.org/A3VueIpE/black#58,
04bku,r5k1/4pp1p/3p2p1/2pPn1N1/P3P3/2q1B1Q1/1rn2PPP/2RR2K1 b - - 9 26,a8a4 g3h3 h7h5 h3c8 g8g7 c8e8,2415,86,79,431,advantage long middlegame,https://lichess.org/kshiyx7i/black#52,
04bn3,r2q1rk1/1p2bppp/p1np4/6B1/2P1Q1b1/5N2/PPB2PPP/RN4K1 b - - 0 15,e7g5 e4h7,966,105,85,28,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/mB6nlQ8h/black#30,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
04boD,4r1k1/5p2/2p3r1/3p3q/P5p1/1PQ2PR1/2P2K1P/3R4 w - - 0 33,f3g4 h5h2 g3g2 e8e2 f2e2 h2g2,2236,78,83,45,attraction crushing deflection endgame exposedKing long,https://lichess.org/gbtu8MNC#65,
04bpR,8/5pk1/p7/1p1pPp2/5K1r/2P2RP1/PP6/3Qb1q1 w - - 2 35,g3h4 g1g4 f4e3 g4e4,1650,79,95,18499,endgame mate mateIn2 short,https://lichess.org/nEb85W23#69,
04bqo,r2qr3/pp3kp1/2n1Rb2/2p2p2/5P1P/2PP2P1/PP1BQ3/4R1K1 b - - 6 20,d8d7 e2h5 g7g6 h5h7,1615,74,95,4170,advantage master middlegame short,https://lichess.org/hnj49vhu/black#40,
04btL,2kr1b1r/1p6/2p1qN2/3pP3/3P3n/1Q5p/1n5K/2RB1R2 b - - 1 35,b2c4 d1g4 e6g4 f6g4,1154,76,97,2519,advantage middlegame pin short,https://lichess.org/V39GCjGV/black#70,
04bxb,6k1/6p1/8/P2p4/1P1P1P1r/2P1pb2/R3N3/5K2 w - - 1 43,a5a6 h4h1 e2g1 e3e2 a2e2 f3e2 f1e2 h1g1,1126,75,96,2177,advancedPawn crushing endgame exposedKing pin veryLong,https://lichess.org/FHsg6RcQ#85,
04bzn,r1bqkbnr/1p3ppp/p2pp3/3P4/2Q1P3/N7/2P2PPP/R1B1K1NR b KQkq - 0 10,b7b5 a3b5 a6b5 c4c6 c8d7 c6a8,2179,75,87,856,crushing fork long middlegame sacrifice,https://lichess.org/BQiBubob/black#20,Sicilian_Defense Sicilian_Defense_Wing_Gambit
04c2r,2r2r1k/ppp3p1/4Q2p/2b2pq1/8/3B1PP1/PP3PK1/R3R3 b - - 0 25,f5f4 e1e5 g5f6 e6f6 f8f6 e5c5,1937,75,76,55,crushing long middlegame,https://lichess.org/mPKVeh08/black#50,
04c6u,4rr1k/6pp/Q7/1pp5/3p3q/P2P4/1PP1RPPP/R5K1 w - - 3 25,a1e1 h4f2 e2f2 e8e1 f2f1 e1f1,1573,75,95,2209,deflection endgame kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/QrIT4O9c#49,
04c7g,r4k2/pp2b1r1/3PQp1p/8/8/2q5/P4RPP/4R1K1 b - - 0 26,e7d6 f2f6 c3f6 e6f6,1645,82,82,41,crushing middlegame short,https://lichess.org/XzUPEhkg/black#52,
04c99,8/5p2/p2k1Pp1/Ppp3p1/4K1P1/1P5P/2P5/8 w - - 1 41,c2c3 d6e6 b3b4 c5b4 c3b4 e6f6 e4d5 f6e7 d5c6 f7f5 g4f5 g6f5,2433,86,83,38,crushing endgame pawnEndgame veryLong,https://lichess.org/XBx8DmM9#81,
04cB1,8/8/3k3p/pppP2p1/4Pp2/1P1K1P2/P5PP/8 w - - 0 33,g2g3 f4g3 h2g3 h6h5,1847,75,93,518,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/LltfJo3p#65,
04cB6,r4rk1/1bqn1pp1/p3p2p/1p1pR3/3P4/1PP3P1/P1QN1PP1/1BR3K1 b - - 2 18,a8c8 c2h7,650,88,100,158,mate mateIn1 middlegame oneMove,https://lichess.org/nqyhuQCk/black#36,Queens_Pawn_Game Queens_Pawn_Game_London_System
04cI1,5rk1/6pp/4R3/3R4/4Pq2/1pP2P1P/1P1KQ1P1/r7 w - - 3 31,e2e3 a1d1 d2e2 d1e1 e2e1 f4e3,1447,75,93,2437,attraction crushing deflection endgame long,https://lichess.org/QCgJE8At#61,
04cNE,r1b2r2/p1p2p1k/2p1pQ2/6p1/6N1/2B5/P1P1KPP1/7q b - - 3 24,c8a6 e2f3 h1d1 f3g3 d1d6 c3e5,2258,78,91,1880,crushing defensiveMove long middlegame,https://lichess.org/BhbE9con/black#48,
04cNs,8/6p1/1R3k1p/p6K/r4P1P/6P1/8/8 b - - 0 38,f6f5 b6g6 a4d4 g6g7,2206,77,91,794,crushing endgame rookEndgame short,https://lichess.org/OIha1UwO/black#76,
04cOu,1Q6/p4rbk/2R3p1/1P5p/3PpP1q/4P3/P4K1P/6R1 w - - 7 38,f2e2 h4h2 e2f1 h2h3 g1g2 h3e3,1939,192,33,5,crushing endgame fork long,https://lichess.org/8MuOqS3W#75,
04cPz,7r/2p5/3b1p2/5kp1/3BR3/6P1/PPP2P1r/3R1K2 w - - 4 25,d1e1 h2h1 f1g2 h8h2 g2f3 g5g4 e4g4 h1e1,1449,76,95,32217,advantage deflection endgame veryLong,https://lichess.org/1aCuz3eI#49,
04cQA,8/1pQ4p/7k/6p1/8/6Pq/PP1r3P/2R3K1 w - - 0 42,c7b6 h6h5 b6f2 d2f2,1047,86,100,49,crushing defensiveMove endgame short,https://lichess.org/1qubY8P2#83,
04cQs,2k4r/ppqb1Q2/1np5/8/2P2P1p/1B2N2P/PP4r1/R4RK1 w - - 0 22,g1g2 d7h3 g2h3 c7f7,1109,79,92,2179,advantage discoveredAttack middlegame short,https://lichess.org/CqbVjlBI#43,
04cTc,2N4b/8/1p4pp/1Pp2p2/Pk3P2/1P2Pn1P/2K5/8 b - - 2 39,b4a5 c8e7 f3e1 c2d1 a5b4 e7d5,2791,113,89,1365,advantage defensiveMove endgame long,https://lichess.org/wY7sLjya/black#78,
04cW2,1k6/pp6/4q3/3pP3/3P2pr/PQ6/6P1/2R3K1 w - - 0 28,c1c5 e6h6 b3c3 h4h1,1935,82,85,43,crushing endgame quietMove short,https://lichess.org/cH2mV0Hm#55,
04cWG,8/B5p1/1p2kp1p/p6P/P1P1K1P1/1P6/5b2/8 b - - 10 48,f2c5 b3b4 a5b4 a4a5 b4b3 e4d3,2242,77,80,91,bishopEndgame crushing defensiveMove endgame long master,https://lichess.org/3EiEqdOi/black#96,
04caq,r1b1r1k1/ppqn2pP/2nbp3/3pp1N1/3P1B2/2P5/PP2QPP1/R3K2R b KQ - 0 17,g8h8 g5f7,675,94,96,193,mate mateIn1 middlegame oneMove,https://lichess.org/8BFb7dxA/black#34,Queens_Pawn_Game Queens_Pawn_Game_London_System
04ccX,6k1/pb3p2/6pQ/3q4/8/3Br3/PPP3PP/5R1K w - - 1 29,f1g1 d5g2 g1g2 e3e1 d3f1 e1f1,1359,81,94,19378,endgame long mate mateIn3 pin sacrifice,https://lichess.org/i87Dk8OS#57,
04cdQ,6k1/1p4p1/p2b3p/8/P2BR3/2P4P/3r1PP1/6K1 w - - 2 26,e4e6 d2d1 e6e1 d1e1,819,82,100,48,endgame mate mateIn2 short,https://lichess.org/6m2dBML1#51,
04cmW,6k1/5p1p/ppB3p1/2p1bb1n/2Pp4/3P2P1/P1N2P1P/R5K1 w - - 0 31,c6e4 f5e4 d3e4 d4d3 a1b1 d3c2,1150,80,91,562,advancedPawn advantage endgame long,https://lichess.org/CiL6bUpC#61,
04cnH,r3k1nr/p1pq1ppp/8/3Pp3/QbpnP3/5B2/P2N1PPP/R1B1K2R w KQkq - 2 12,a4b4 d4c2 e1f1 c2b4,1139,85,78,56,crushing fork opening short,https://lichess.org/1LLzVy6j#23,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation
04cnX,6k1/1q4pp/p3p3/Q3PpN1/1p1P1P2/2r3N1/P4K1P/8 b - - 11 35,h7h6 a5d8,635,81,68,110,endgame mate mateIn1 oneMove,https://lichess.org/OpqCCeOh/black#70,
04coX,6k1/1p1b1pp1/p2P3p/8/3P2P1/1P5P/1r3P2/2R3K1 b - - 2 28,d7c6 c1c6 b7c6 d6d7,1261,75,98,1950,advancedPawn advantage endgame sacrifice short,https://lichess.org/KY6fwdpY/black#56,
04coj,r4k2/4np2/1q2pNpp/3pP3/1p1b4/6QP/1PB3P1/2B2b1K b - - 1 29,f8g7 c1h6 g7h8 g3h4 e7f5 c2f5,2247,145,82,30,advantage long middlegame,https://lichess.org/8LbmCLfi/black#58,
04crN,r4rk1/pb3p1p/1p2p1p1/2qp1P2/6P1/1P1BP2P/PBPK2Q1/5R2 b - - 0 22,c5e3 d2e3 d5d4 e3f2 b7g2 f2g2,1863,74,96,1426,advantage hangingPiece long middlegame,https://lichess.org/bBK74wgd/black#44,
04cti,3r4/1b4k1/pp4p1/2p1PpPp/PPq2P1b/2P1B1nP/2N4K/R2Q4 w - - 0 28,d1d8 c4e2 e3f2 e2f2,1183,77,94,159,fork mate mateIn2 middlegame short,https://lichess.org/yIxvaqYG#55,
04cwe,r1bqk2r/pppp1ppp/2n5/4p3/2BP4/2b1RN2/P4PPP/R1BQ2K1 b kq - 1 10,c3a1 f3e5 e8g8 e5f7 d8f6 e3f3,2650,87,91,1623,advantage long middlegame,https://lichess.org/btK7vrq0/black#20,Italian_Game Italian_Game_Evans_Gambit
04cxn,2rqr1k1/pp1bppb1/2np1np1/7p/3NP2P/1BN1BP2/PPPQ2P1/2KR3R w - - 0 13,e3h6 c6d4 b3f7 g8f7,1354,75,93,4428,crushing master middlegame short,https://lichess.org/q5Of8a3K#25,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
04d74,7r/p4p2/1p2k1p1/8/2P2RKP/P3n3/8/7R w - - 0 47,g4g5 h8h5,1134,77,85,882,endgame mate mateIn1 oneMove,https://lichess.org/K83OkvjH#93,
04d8N,8/pkp5/1p2P1Q1/2b3p1/5q2/2N5/PPPK2PP/8 w - - 3 39,d2d3 f4e3 d3c4 e3d4 c4b3 d4b4,1667,75,93,5730,endgame exposedKing long mate mateIn3,https://lichess.org/znLuJx5e#77,
04dDu,8/7p/3p2p1/3Pp3/3qP3/3k3P/6PK/3Q4 b - - 4 46,d3e4 d1f3,1334,76,92,1177,dovetailMate endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/k2DXRano/black#92,
04dFj,2r2rk1/1b1n1pp1/p3p2p/qp1pP3/8/3BPNP1/PP1KQPP1/3R3R w - - 7 18,b2b4 a5b4,1141,169,100,8,mate mateIn1 middlegame oneMove,https://lichess.org/OFCV5L4d#35,Queens_Pawn_Game Queens_Pawn_Game_London_System
04dHh,r4k2/pb2Rpp1/q2B1n1p/1p6/8/2PB4/P1Q2PPP/6K1 b - - 6 24,b7d5 e7e8 f8e8 c2e2 f6e4 d3b5,2403,101,90,1751,attraction crushing doubleCheck long middlegame pin sacrifice,https://lichess.org/dP8ECnjH/black#48,
04dKw,2k1r3/1pq4p/p3bnp1/2p3N1/8/2N5/PPP2PPb/3QR2K b - - 1 19,e6g4 e1e8 f6e8 d1g4,1270,91,41,46,advantage middlegame short,https://lichess.org/RzjqT0SO/black#38,Scandinavian_Defense Scandinavian_Defense_Boehnke_Gambit
04dLQ,r4r1k/6pp/8/8/1p2Q3/P2PB3/1Pq2PPP/RN4K1 w - - 0 22,e4b4 c2d1 b4e1 d1e1,966,81,96,3919,mate mateIn2 middlegame short,https://lichess.org/mcDDxWde#43,
04dMP,2b3k1/p4pp1/2p4p/3p4/PP5r/2P1P1qP/5RP1/2Q3RK w - - 8 29,c1f1 c8h3 g2h3 h4h3 f1h3 g3h3,1656,74,98,1296,advantage endgame kingsideAttack long,https://lichess.org/vzpGciMM#57,
04dNC,r4k2/1p1b1pp1/p1n5/6N1/7P/1B6/PP3P2/4R1K1 b - - 0 24,f7f6 g5h7,891,91,93,803,endgame mate mateIn1 oneMove,https://lichess.org/RkrdMCzM/black#48,
04dO2,r1b1kb1r/ppp3pp/2np1p2/4q3/2BNP1nP/8/PPP2PP1/RNBQ1RK1 w kq - 1 10,d4c6 e5h2,616,84,100,263,mate mateIn1 oneMove opening,https://lichess.org/DsmfAMHm#19,Scotch_Game Scotch_Game_Other_variations
04dP4,r5rk/pp3p1p/2q1pp2/1B2b3/7Q/4RP2/P1P2P1P/1R5K b - - 3 22,c6c2 b5d3 c2b1 d3b1,1506,74,89,150,advantage middlegame short,https://lichess.org/rxAM0Ak7/black#44,
04dSw,r4k1N/pp4pp/2p5/6b1/2PR2b1/4n3/PP3PPP/RN4K1 w - - 0 19,f2e3 g5e3 g1h1 e3d4,702,91,88,571,crushing fork middlegame short,https://lichess.org/VtakylJp#37,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
04dTc,q5k1/8/3p2Np/3P2pP/1p2Pp2/1Pn2P2/2P1Q3/2K5 w - - 3 38,e2c4 a8a1 c1d2 a1d1,1099,78,100,531,endgame mate mateIn2 short,https://lichess.org/3sCUMrMk#75,
04dbk,8/2Nn2pk/3P3p/8/pp6/8/P5PP/5K2 w - - 0 39,f1e2 b4b3 a2b3 a4a3 c7e6 a3a2,1341,75,94,2259,advancedPawn advantage endgame knightEndgame long master,https://lichess.org/8yk8vFQr#77,
04dmk,2rqr1k1/5ppp/p5B1/8/2Q3b1/PP2R1P1/5P1P/4R1K1 b - - 0 29,c8c4 e3e8 d8e8 e1e8,750,98,68,374,fork mate mateIn2 middlegame short,https://lichess.org/bjCqOdtx/black#58,
04dnJ,3rkb1r/1p2npp1/p6p/n1p1Pb2/P4B1P/2P2N2/1P1N1PP1/R1K2B1R w k - 1 14,d2c4 a5b3,961,90,95,2007,mate mateIn1 middlegame oneMove,https://lichess.org/1aWZeEAE#27,Sicilian_Defense Sicilian_Defense_Alapin_Variation
04ds7,2r2r1k/7p/p6Q/2q4N/1n6/2pPR1P1/1PP4P/6K1 b - - 4 28,c8e8 h6g7,813,101,95,438,mate mateIn1 middlegame oneMove,https://lichess.org/GAgixegm/black#56,
04dug,3r4/Rpkqb3/2pp1pp1/1p2p3/4P2r/2NP1PRP/1PP4K/Q7 b - - 3 25,d8h8 a1a5 c7c8 a7a8,1215,75,98,1730,mate mateIn2 middlegame short,https://lichess.org/x77opKQI/black#50,
04dwQ,r2qr1k1/1bp2pp1/pn1p1N1p/1p6/3P3b/1P1Q4/P1B2PPP/R1B1R1K1 b - - 2 18,d8f6 d3h7 g8f8 h7h8,1103,80,80,236,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/DTInvske/black#36,Scotch_Game Scotch_Game_Scotch_Gambit
04e0U,5rk1/2p2ppp/1pPp1qn1/2nP4/2N1P3/5PP1/2B1Q2P/r1R2RK1 b - - 6 28,f8a8 e4e5 a1c1 e5f6,1743,74,73,381,crushing middlegame short,https://lichess.org/erpD2T1g/black#56,
04e1F,5b2/p4k1p/8/2nP4/8/8/P3KP2/2R5 w - - 6 35,e2e3 f8h6 f2f4 h6f4 e3f4 c5d3 f4f5 d3c1,1172,76,90,404,attraction crushing endgame exposedKing fork sacrifice veryLong,https://lichess.org/aqhHtZYC#69,
04e2n,5k1r/r4pp1/1qRbp3/p7/Q2P1P2/P2B2P1/3B3P/6K1 b - - 0 26,b6b2 c6c8 f8e7 c8h8,1014,77,94,1607,crushing middlegame short skewer,https://lichess.org/blRwpk5S/black#52,
04e55,2krr3/1pp2p1p/p1b3p1/6qn/2BbP3/2N2P2/PP1BQ1PP/2RR2K1 w - - 1 19,g1h1 h5g3 h2g3 g5h5,1195,81,95,1412,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/SwJlMsWu#37,Queens_Gambit_Accepted Queens_Gambit_Accepted_Accelerated_Mannheim_Variation
04eE6,r2qr3/pp1n1kpp/2nB4/3pp3/P2P4/2PQ3P/1P1N1PP1/R4RK1 w - - 0 16,d3h7 d7f6 h7c2 d8d6,1648,74,97,825,advantage discoveredAttack middlegame short,https://lichess.org/m0vnCT0M#31,Indian_Defense Indian_Defense_Other_variations
04eFd,3r1nk1/5pP1/p3p2p/1p2P2Q/2p1b3/8/PPq2NPP/5R1K b - - 0 30,e4g6 h5h6 f8h7 f2g4 c2f5 g4f6 f5f6 e5f6,1602,75,85,206,advantage kingsideAttack middlegame quietMove veryLong,https://lichess.org/QcH4AC5S/black#60,
04eHG,r1b1k2r/pp3ppp/4p3/2nq4/1n6/2Q1PN2/PP3PPP/RN2KB1R b KQkq - 2 11,b4d3 f1d3 c5d3 e1e2,1386,169,69,16,advantage master opening short,https://lichess.org/ZlGuOh92/black#22,English_Opening English_Opening_Agincourt_Defense
04eHX,r5k1/5pp1/6r1/p1Qp1q2/3P3p/4BP2/PPR2PPP/5R1K w - - 0 21,c2e2 h4h3 c5c2 h3g2,1751,79,94,7075,advancedPawn crushing kingsideAttack middlegame short,https://lichess.org/CmnBaavG#41,
04eIu,Q5k1/5ppp/4p2b/rqp1P3/8/1PB1P3/2PP2PP/R5K1 b - - 0 26,a5a8 a1a8 b5b8 a8b8,572,97,67,191,backRankMate endgame mate mateIn2 short,https://lichess.org/Wr9BJ0Ag/black#52,
04eM6,3r2k1/3q3p/pp3pp1/2p5/2P3nP/1P2P1Q1/PB3PP1/1R4K1 w - - 1 31,h4h5 d7d1 b1d1 d8d1,816,91,83,138,endgame kingsideAttack mate mateIn2 sacrifice short,https://lichess.org/q9YOkz8W#61,
04eNS,r1bqk2r/pp1p1pb1/4pn2/6B1/3Q2N1/6Pp/PPP2P2/RN3RK1 b kq - 0 14,f6g4 d4g7 d8g5 g7g5,1604,75,88,140,crushing hangingPiece opening short,https://lichess.org/rLpNf2a2/black#28,Sicilian_Defense Sicilian_Defense_Old_Sicilian
